subj_idx,stim,rt,accuracy,response,trialno,stimulus,novelty,early,late
77,1,0.766,1,1,7,1,0,1,1
77,1,0.631,1,0,8,0,1,1,1
77,1,0.711,1,0,9,0,1,0,1
77,1,0.733,1,1,10,1,0,0,1
77,3,0.701,1,0,4,0,1,1,0
77,3,1.013,1,1,5,1,0,1,1
77,3,0.928,1,1,6,1,0,1,1
77,3,0.732,1,0,7,0,1,1,1
77,3,0.815,1,1,9,1,0,0,1
77,3,1.493,1,0,10,0,1,0,1
77,2,0.551,1,1,3,1,0,1,0
77,2,0.531,1,1,4,1,0,1,0
77,2,0.759,1,0,5,0,1,1,1
77,2,0.717,1,0,6,0,1,1,1
77,2,0.581,1,1,7,1,0,1,1
77,2,0.68,1,0,8,0,1,1,1
77,2,1.28,0,0,9,1,0,0,1
77,2,1.02,1,0,10,0,1,0,1
77,1,0.602,1,0,2,0,1,1,0
77,1,0.708,0,0,3,1,0,1,0
77,1,1.306,1,0,4,0,1,1,0
77,1,0.561,1,1,5,1,0,1,1
77,1,0.911,1,0,6,0,1,1,1
77,1,0.611,1,1,7,1,0,1,1
77,1,0.763,1,0,8,0,1,1,1
77,1,0.589,1,1,9,1,0,0,1
77,1,0.809,1,0,10,0,1,0,1
77,3,0.723,1,1,4,1,0,1,0
77,3,0.533,1,1,5,1,0,1,1
77,3,0.727,1,0,6,0,1,1,1
77,3,0.557,1,1,7,1,0,1,1
77,3,1.077,1,1,8,1,0,1,1
77,3,1.012,1,0,9,0,0,0,1
77,3,1.422,1,0,10,0,1,0,1
77,1,0.572,1,1,2,1,0,1,0
77,1,0.747,1,0,3,0,1,1,0
77,1,0.709,1,1,4,1,0,1,0
77,1,0.812,1,0,5,0,1,1,1
77,1,0.685,1,0,6,0,1,1,1
77,1,0.457,1,1,7,1,0,1,1
77,1,0.751,1,0,8,0,1,1,1
77,1,0.661,1,0,9,0,1,0,1
77,1,0.611,0,0,10,1,0,0,1
77,3,0.856,1,0,4,0,1,1,0
77,3,0.914,1,0,5,0,1,1,1
77,3,0.742,1,1,6,1,0,1,1
77,3,0.78,1,1,7,1,0,1,1
77,3,0.86,1,1,8,1,0,1,1
77,3,1.141,1,1,9,1,0,0,1
77,3,0.879,1,0,10,0,0,0,1
77,2,0.536,1,1,3,1,0,1,0
77,2,0.675,1,0,4,0,1,1,0
77,2,1.449,0,0,5,1,0,1,1
77,2,0.972,1,0,6,0,1,1,1
77,2,0.794,1,1,7,1,0,1,1
77,2,0.765,1,0,8,0,1,1,1
77,2,0.865,1,0,9,0,1,0,1
77,2,0.913,1,1,10,1,0,0,1
77,1,0.552,1,1,2,1,0,1,0
77,1,0.546,1,0,3,0,1,1,0
77,1,0.832,1,1,4,1,0,1,0
77,1,0.583,1,0,5,0,1,1,1
77,1,0.759,1,1,6,1,0,1,1
77,1,0.693,1,0,7,0,1,1,1
77,1,0.801,1,0,8,0,1,1,1
77,1,0.978,1,0,9,0,1,0,1
77,1,0.739,1,1,10,1,0,0,1
77,2,0.53,1,1,3,1,0,1,0
77,2,0.671,1,0,4,0,1,1,0
77,2,0.943,1,0,5,0,1,1,1
77,2,1.033,1,1,6,1,0,1,1
77,2,0.951,0,0,7,1,0,1,1
77,2,1.032,1,0,8,0,1,1,1
77,2,0.909,1,0,9,0,1,0,1
77,2,0.737,1,1,10,1,0,0,1
78,1,1.101,1,1,2,1,0,1,0
78,1,1.03,1,0,3,0,1,1,0
78,1,1.187,1,1,4,1,0,1,0
78,1,0.82,1,1,8,1,0,1,1
78,1,0.675,1,1,10,1,0,0,1
78,2,1.344,0,0,3,1,0,1,0
78,2,0.971,1,0,4,0,1,1,0
78,2,0.778,1,0,5,0,1,1,1
78,2,1.276,1,1,6,1,0,1,1
78,2,0.823,1,0,7,0,1,1,1
78,2,1.382,1,1,9,1,0,0,1
78,3,0.739,1,1,4,1,0,1,0
78,3,1.32,0,1,7,0,1,1,1
78,3,1.138,1,0,8,0,1,1,1
78,3,1.201,1,1,9,1,0,0,1
78,2,0.039,1,1,3,1,0,1,0
78,2,1.153,1,1,5,1,0,1,1
78,2,0.797,1,0,6,0,1,1,1
78,2,0.827,0,0,7,1,0,1,1
78,2,0.69,0,1,8,0,1,1,1
78,2,0.993,0,0,9,1,0,0,1
78,1,0.019,1,1,2,1,0,1,0
78,1,0.284,1,1,3,1,0,1,0
78,1,1.376,1,1,5,1,0,1,1
78,1,0.667,1,0,7,0,1,1,1
78,1,0.766,0,1,8,0,1,1,1
78,1,0.485,0,0,9,1,0,0,1
78,1,1.047,1,0,10,0,1,0,1
78,3,0.059,0,1,5,0,1,1,1
78,3,0.945,1,0,6,0,1,1,1
78,3,1.07,1,1,7,1,0,1,1
78,3,0.937,0,0,8,1,0,1,1
78,3,0.774,1,0,9,0,1,0,1
78,3,1.041,1,1,10,1,0,0,1
78,1,1.44,0,1,2,0,1,1,0
78,1,1.002,1,1,3,1,0,1,0
78,1,1.304,1,0,4,0,1,1,0
78,1,1.091,1,0,5,0,1,1,1
78,1,1.15,1,1,6,1,0,1,1
78,1,1.093,1,1,10,1,0,0,1
78,3,1.118,1,0,5,0,1,1,1
78,3,1.026,1,1,6,1,0,1,1
78,3,0.173,0,0,8,1,0,1,1
78,3,1.373,0,0,10,1,0,0,1
78,2,1.443,1,1,4,1,0,1,0
78,2,0.975,1,0,5,0,1,1,1
78,2,0.743,1,0,6,0,1,1,1
78,2,0.883,0,0,7,1,0,1,1
78,2,1.218,1,0,8,0,1,1,1
78,2,1.336,1,1,9,1,0,0,1
78,2,1.342,1,0,10,0,1,0,1
78,2,0.981,1,1,3,1,0,1,0
78,2,0.77,1,0,4,0,1,1,0
78,2,0.742,1,0,6,0,1,1,1
78,2,1.333,1,0,8,0,1,1,1
78,2,1.023,1,1,9,1,0,0,1
78,2,0.864,0,0,10,1,0,0,1
78,3,0.927,1,0,4,0,1,1,0
78,3,1.077,1,1,5,1,0,1,1
78,3,0.495,1,1,8,1,0,1,1
78,3,1.109,1,1,9,1,0,0,1
78,3,1.06,1,0,10,0,1,0,1
78,2,1.059,1,1,3,1,0,1,0
78,2,1.211,1,1,4,1,0,1,0
78,2,1.366,1,0,5,0,1,1,1
78,2,1.419,1,0,6,0,1,1,1
78,2,0.625,1,1,7,1,0,1,1
78,2,0.982,1,0,8,0,1,1,1
78,2,0.974,1,1,9,1,0,0,1
78,2,0.904,1,0,10,0,1,0,1
78,1,1.135,1,1,2,1,0,1,0
78,1,1.178,1,1,4,1,0,1,0
78,1,1.024,1,0,5,0,1,1,1
78,1,1.069,1,1,6,1,0,1,1
78,1,0.108,0,1,9,0,1,0,1
78,1,0.777,1,1,10,1,0,0,1
78,3,0.867,1,1,4,1,0,1,0
78,3,1.312,1,1,5,1,0,1,1
78,3,0.91,1,0,6,0,1,1,1
78,3,1.441,1,1,7,1,0,1,1
78,3,1.058,1,1,8,1,0,1,1
78,3,0.65,0,1,9,0,0,0,1
78,3,0.825,1,0,10,0,1,0,1
78,1,0.821,1,1,2,1,0,1,0
78,1,1.244,1,0,3,0,1,1,0
78,1,0.795,0,0,4,1,0,1,0
78,1,1.011,1,0,5,0,1,1,1
78,1,1.381,1,0,6,0,1,1,1
78,1,0.952,1,1,7,1,0,1,1
78,1,1.209,1,0,9,0,1,0,1
78,1,0.899,1,1,10,1,0,0,1
78,3,1.473,1,0,4,0,1,1,0
78,3,1.166,1,0,5,0,1,1,1
78,3,1.369,0,0,7,1,0,1,1
78,3,0.831,1,1,8,1,0,1,1
78,3,0.771,1,1,9,1,0,0,1
78,3,0.883,0,1,10,0,0,0,1
78,2,0.674,1,1,3,1,0,1,0
78,2,1.174,1,0,4,0,1,1,0
78,2,0.98,1,1,5,1,0,1,1
78,2,0.996,1,0,6,0,1,1,1
78,2,0.666,1,1,7,1,0,1,1
78,2,1.305,1,0,8,0,1,1,1
78,2,1.094,1,0,9,0,1,0,1
78,2,0.658,1,1,10,1,0,0,1
78,1,1.377,1,0,2,0,1,1,0
78,1,1.068,1,1,3,1,0,1,0
78,1,1.217,1,1,4,1,0,1,0
78,1,1.087,1,0,5,0,1,1,1
78,1,1.04,1,0,6,0,1,1,1
78,1,0.682,1,1,7,1,0,1,1
78,1,0.869,1,0,8,0,1,1,1
78,1,0.937,1,1,9,1,0,0,1
78,1,0.71,1,0,10,0,1,0,1
78,3,1.034,1,1,4,1,0,1,0
78,3,1.187,1,1,5,1,0,1,1
78,3,1.184,1,0,6,0,1,1,1
78,3,1.152,1,0,7,0,1,1,1
78,3,0.976,1,0,8,0,1,1,1
78,3,1.013,1,1,9,1,0,0,1
78,3,0.756,1,1,10,1,0,0,1
78,2,1.07,1,1,3,1,0,1,0
78,2,1.3,1,0,4,0,1,1,0
78,2,0.908,1,0,5,0,1,1,1
78,2,0.52,1,1,6,1,0,1,1
78,2,1.298,1,1,7,1,0,1,1
78,2,0.919,1,0,8,0,1,1,1
78,2,0.802,1,1,10,1,0,0,1
78,1,0.962,1,0,2,0,1,1,0
78,1,0.98,1,1,3,1,0,1,0
78,1,0.951,1,0,4,0,1,1,0
78,1,0.842,1,1,5,1,0,1,1
78,1,1.23,1,0,6,0,1,1,1
78,1,0.756,1,1,7,1,0,1,1
78,1,1.249,1,0,8,0,1,1,1
78,1,0.826,1,1,9,1,0,0,1
78,1,0.888,1,0,10,0,1,0,1
78,3,1.037,1,1,4,1,0,1,0
78,3,0.57,1,1,5,1,0,1,1
78,3,0.902,1,0,6,0,1,1,1
78,3,1.19,1,0,8,0,1,1,1
78,3,0.829,1,1,10,1,0,0,1
78,1,1.309,1,0,2,0,1,1,0
78,1,1.47,1,1,3,1,0,1,0
78,1,0.912,1,1,5,1,0,1,1
78,1,1.028,1,0,6,0,1,1,1
78,1,0.921,1,1,7,1,0,1,1
78,1,1.264,1,0,8,0,1,1,1
78,1,1.027,1,0,9,0,1,0,1
78,1,0.919,1,1,10,1,0,0,1
78,3,0.88,0,1,4,0,1,1,0
78,3,1,1,1,5,1,0,1,1
78,3,1.048,1,1,6,1,0,1,1
78,3,1.418,1,1,7,1,0,1,1
78,3,1.038,1,0,8,0,1,1,1
78,3,0.994,1,0,9,0,1,0,1
78,3,1.023,1,1,10,1,0,0,1
78,2,1.031,1,0,3,0,1,1,0
78,2,1.242,1,1,4,1,0,1,0
78,2,1.376,1,1,5,1,0,1,1
78,2,1.043,1,0,6,0,1,1,1
78,2,0.65,1,1,7,1,0,1,1
78,2,0.829,1,0,8,0,1,1,1
78,2,1.008,1,1,10,1,0,0,1
78,1,0.879,1,1,2,1,0,1,0
78,1,0.951,1,1,3,1,0,1,0
78,1,0.868,1,0,4,0,1,1,0
78,1,1.006,1,0,5,0,1,1,1
78,1,1.313,1,0,6,0,1,1,1
78,1,0.929,1,0,7,0,1,1,1
78,1,0.92,1,1,9,1,0,0,1
78,1,1.468,0,0,10,1,0,0,1
78,2,1.41,0,1,4,0,1,1,0
78,2,1.131,0,0,5,1,0,1,1
78,2,0.85,1,1,6,1,0,1,1
78,2,0.72,0,0,7,1,0,1,1
78,2,1.068,1,0,8,0,1,1,1
78,2,1.219,1,0,9,0,1,0,1
79,1,1.088,1,1,2,1,0,1,0
79,1,1.103,1,0,3,0,1,1,0
79,1,0.861,1,1,4,1,0,1,0
79,1,1.221,1,0,5,0,1,1,1
79,1,1.123,1,1,6,1,0,1,1
79,1,1.357,1,0,7,0,1,1,1
79,1,0.822,1,1,10,1,0,0,1
79,2,0.818,1,1,3,1,0,1,0
79,2,1.147,1,0,4,0,1,1,0
79,2,0.997,1,0,5,0,1,1,1
79,2,0.825,1,1,6,1,0,1,1
79,2,0.872,1,0,8,0,1,1,1
79,2,0.982,1,0,9,0,1,0,1
79,2,0.836,1,1,10,1,0,0,1
79,3,0.909,1,1,4,1,0,1,0
79,3,0.936,1,0,5,0,1,1,1
79,3,0.951,1,1,6,1,0,1,1
79,3,0.902,1,0,7,0,1,1,1
79,3,1.245,0,1,8,0,1,1,1
79,3,1.425,1,1,9,1,0,0,1
79,3,1.265,1,1,10,1,0,0,1
79,2,0.891,1,0,3,0,1,1,0
79,2,0.867,1,1,4,1,0,1,0
79,2,0.968,1,1,5,1,0,1,1
79,2,1.132,1,0,6,0,1,1,1
79,2,0.687,1,1,7,1,0,1,1
79,2,0.942,1,0,9,0,1,0,1
79,2,0.911,1,1,10,1,0,0,1
79,1,0.769,1,0,2,0,1,1,0
79,1,0.706,1,1,3,1,0,1,0
79,1,0.792,1,1,4,1,0,1,0
79,1,0.793,1,0,5,0,1,1,1
79,1,1.164,1,0,6,0,1,1,1
79,1,0.831,1,1,7,1,0,1,1
79,1,0.98,1,0,8,0,1,1,1
79,1,0.865,1,1,9,1,0,0,1
79,1,0.829,1,0,10,0,1,0,1
79,3,0.887,1,0,4,0,1,1,0
79,3,0.951,1,0,5,0,1,1,1
79,3,0.966,1,1,6,1,0,1,1
79,3,1.136,1,0,7,0,1,1,1
79,3,0.838,1,1,9,1,0,0,1
79,3,1.117,1,1,10,1,0,0,1
79,1,0.87,1,1,2,1,0,1,0
79,1,0.869,1,1,3,1,0,1,0
79,1,0.621,1,0,4,0,1,1,0
79,1,1.035,1,0,5,0,1,1,1
79,1,1.285,1,0,6,0,1,1,1
79,1,0.961,1,0,7,0,1,1,1
79,1,1.194,1,0,8,0,1,1,1
79,1,0.785,1,1,9,1,0,0,1
79,1,1.035,1,1,10,1,0,0,1
79,3,1.063,1,1,4,1,0,1,0
79,3,0.715,1,1,5,1,0,1,1
79,3,0.768,1,0,6,0,1,1,1
79,3,0.795,1,1,7,1,0,1,1
79,3,0.995,1,1,8,1,0,1,1
79,3,0.868,0,1,9,0,0,0,1
79,3,1.27,0,1,10,0,1,0,1
79,2,0.885,1,1,3,1,0,1,0
79,2,1.042,1,0,4,0,1,1,0
79,2,0.93,1,1,5,1,0,1,1
79,2,0.929,1,0,6,0,1,1,1
79,2,0.688,1,1,7,1,0,1,1
79,2,0.716,1,0,8,0,1,1,1
79,2,1.189,1,0,9,0,1,0,1
79,2,0.971,1,1,10,1,0,0,1
79,2,0.977,1,1,3,1,0,1,0
79,2,1.127,1,1,4,1,0,1,0
79,2,0.81,1,0,5,0,1,1,1
79,2,1.138,1,0,6,0,1,1,1
79,2,1.021,1,1,7,1,0,1,1
79,2,0.984,1,1,9,1,0,0,1
79,2,1.054,0,1,10,0,1,0,1
79,3,1.056,1,0,4,0,1,1,0
79,3,1.006,1,1,5,1,0,1,1
79,3,1.048,1,1,6,1,0,1,1
79,3,1.478,1,1,7,1,0,1,1
79,3,0.864,0,1,8,0,1,1,1
79,3,1.09,1,0,9,0,1,0,1
79,2,0.837,1,1,3,1,0,1,0
79,2,0.922,1,0,4,0,1,1,0
79,2,0.892,1,1,5,1,0,1,1
79,2,0.975,1,0,6,0,1,1,1
79,2,0.863,0,1,7,0,1,1,1
79,2,0.801,1,1,9,1,0,0,1
79,2,1.136,1,1,10,1,0,0,1
79,1,0.889,1,1,2,1,0,1,0
79,1,0.819,1,0,3,0,1,1,0
79,1,0.769,1,1,4,1,0,1,0
79,1,0.843,1,0,5,0,1,1,1
79,1,1.012,1,0,6,0,1,1,1
79,1,1.176,0,1,7,0,1,1,1
79,1,0.828,1,1,8,1,0,1,1
79,1,1.126,0,1,9,0,1,0,1
79,1,0.935,1,1,10,1,0,0,1
79,3,1.248,1,1,4,1,0,1,0
79,3,0.81,1,0,5,0,1,1,1
79,3,0.977,1,0,6,0,1,1,1
79,3,0.662,1,1,7,1,0,1,1
79,3,1.124,1,1,8,1,0,1,1
79,3,0.68,1,1,10,1,0,0,1
79,1,0.865,1,1,2,1,0,1,0
79,1,0.843,1,1,3,1,0,1,0
79,1,0.837,1,0,4,0,1,1,0
79,1,0.826,1,1,5,1,0,1,1
79,1,0.707,1,0,6,0,1,1,1
79,1,0.953,1,0,7,0,1,1,1
79,1,1.261,1,0,8,0,1,1,1
79,1,0.709,1,1,9,1,0,0,1
79,1,0.788,1,0,10,0,1,0,1
79,3,1.149,1,0,4,0,1,1,0
79,3,0.987,1,1,5,1,0,1,1
79,3,1.085,1,1,6,1,0,1,1
79,3,0.791,1,0,7,0,1,1,1
79,3,0.961,1,1,8,1,0,1,1
79,3,1.043,1,1,9,1,0,0,1
79,3,1.143,1,0,10,0,1,0,1
79,2,0.737,1,1,3,1,0,1,0
79,2,0.88,1,0,4,0,1,1,0
79,2,0.894,1,1,5,1,0,1,1
79,2,0.925,1,0,6,0,1,1,1
79,2,1.223,1,1,7,1,0,1,1
79,2,0.817,1,0,8,0,1,1,1
79,2,0.947,1,1,9,1,0,0,1
79,2,0.919,1,0,10,0,1,0,1
79,1,0.575,1,0,2,0,1,1,0
79,1,0.911,1,1,3,1,0,1,0
79,1,0.765,1,0,4,0,1,1,0
79,1,1.059,1,0,5,0,1,1,1
79,1,1.002,1,1,6,1,0,1,1
79,1,0.865,1,1,7,1,0,1,1
79,1,1.183,0,1,8,0,1,1,1
79,1,1.119,1,0,9,0,1,0,1
79,1,0.778,1,1,10,1,0,0,1
79,3,0.846,1,1,5,1,0,1,1
79,3,1.105,1,0,6,0,1,1,1
79,3,1.155,1,1,7,1,0,1,1
79,3,0.865,1,0,8,0,1,1,1
79,3,1.116,1,0,9,0,1,0,1
79,3,1.01,1,1,10,1,0,0,1
79,2,0.868,1,1,3,1,0,1,0
79,2,0.94,1,0,4,0,1,1,0
79,2,1,1,0,5,0,1,1,1
79,2,0.955,1,1,6,1,0,1,1
79,2,1.041,1,0,7,0,1,1,1
79,2,0.862,0,1,8,0,1,1,1
79,2,1.212,1,1,9,1,0,0,1
79,2,1.204,1,1,10,1,0,0,1
79,1,1.025,1,0,2,0,1,1,0
79,1,0.923,1,1,3,1,0,1,0
79,1,0.697,1,0,4,0,1,1,0
79,1,0.845,1,1,5,1,0,1,1
79,1,0.884,1,0,6,0,1,1,1
79,1,0.782,1,1,7,1,0,1,1
79,1,0.98,1,0,8,0,1,1,1
79,1,1.084,1,0,9,0,1,0,1
79,1,0.834,1,1,10,1,0,0,1
79,3,0.67,1,1,4,1,0,1,0
79,3,1.353,1,1,5,1,0,1,1
79,3,0.856,1,0,6,0,1,1,1
79,3,1.259,1,0,7,0,1,1,1
79,3,0.981,1,0,8,0,1,1,1
79,3,0.939,1,1,9,1,0,0,1
79,3,1.147,1,1,10,1,0,0,1
79,1,0.727,1,1,2,1,0,1,0
79,1,0.872,1,0,3,0,1,1,0
79,1,0.839,1,1,4,1,0,1,0
79,1,0.925,1,0,5,0,1,1,1
79,1,1.176,1,0,6,0,1,1,1
79,1,0.62,1,1,7,1,0,1,1
79,1,0.925,1,0,8,0,1,1,1
79,1,0.997,1,0,9,0,1,0,1
79,1,0.837,1,1,10,1,0,0,1
79,3,1.411,1,0,4,0,1,1,0
79,3,1.208,1,0,5,0,1,1,1
79,3,1.259,1,1,6,1,0,1,1
79,3,1.319,1,1,7,1,0,1,1
79,3,1.387,1,1,8,1,0,1,1
79,3,1.338,0,0,9,1,0,0,1
79,3,1.174,0,1,10,0,0,0,1
79,2,0.438,0,0,3,1,0,1,0
79,2,0.976,1,1,4,1,0,1,0
79,2,0.835,1,0,5,0,1,1,1
79,2,1.339,1,0,6,0,1,1,1
79,2,0.95,1,1,7,1,0,1,1
79,2,0.787,1,0,8,0,1,1,1
79,2,1.087,1,1,9,1,0,0,1
79,2,0.795,1,0,10,0,1,0,1
79,1,0.851,1,0,2,0,1,1,0
79,1,1.008,1,1,3,1,0,1,0
79,1,0.775,1,0,4,0,1,1,0
79,1,0.902,1,1,5,1,0,1,1
79,1,0.962,1,0,6,0,1,1,1
79,1,0.912,1,1,7,1,0,1,1
79,1,1.072,1,0,8,0,1,1,1
79,1,0.676,1,1,9,1,0,0,1
79,1,1.216,1,0,10,0,1,0,1
79,2,1.414,1,0,3,0,1,1,0
79,2,0.923,1,1,5,1,0,1,1
79,2,1.272,1,1,6,1,0,1,1
79,2,1.374,1,1,7,1,0,1,1
79,2,0.844,1,0,8,0,1,1,1
79,2,1.464,1,0,9,0,1,0,1
79,2,1.027,1,1,10,1,0,0,1
80,1,0.837,0,1,2,0,1,1,0
80,1,0.941,0,0,3,1,0,1,0
80,1,0.896,1,1,5,1,0,1,1
80,1,0.908,1,1,7,1,0,1,1
80,1,1.03,0,1,8,0,1,1,1
80,1,1.157,1,1,9,1,0,0,1
80,2,0.076,1,0,3,0,1,1,0
80,2,1.054,0,1,4,0,1,1,0
80,2,1.415,1,1,6,1,0,1,1
80,2,1.04,1,1,7,1,0,1,1
80,2,0.945,1,0,8,0,1,1,1
80,2,1.219,0,1,9,0,1,0,1
80,2,1.262,1,1,10,1,0,0,1
80,3,1.053,1,1,4,1,0,1,0
80,3,1.177,1,1,5,1,0,1,1
80,3,1.142,0,1,7,0,1,1,1
80,3,0.991,1,1,9,1,0,0,1
80,3,0.912,1,1,10,1,0,0,1
80,2,1.344,1,1,3,1,0,1,0
80,2,1.323,1,0,4,0,1,1,0
80,2,0.844,1,1,5,1,0,1,1
80,2,1.191,1,0,6,0,1,1,1
80,2,1.167,1,0,7,0,1,1,1
80,2,1.094,1,0,8,0,1,1,1
80,2,0.788,1,1,9,1,0,0,1
80,2,1.071,1,1,10,1,0,0,1
80,1,0.958,1,1,4,1,0,1,0
80,1,0.754,1,0,5,0,1,1,1
80,1,0.873,1,0,6,0,1,1,1
80,1,1.004,1,1,7,1,0,1,1
80,1,0.908,1,0,8,0,1,1,1
80,1,0.818,0,1,9,0,1,0,1
80,1,0.689,1,1,10,1,0,0,1
80,3,0.655,1,1,4,1,0,1,0
80,3,1.095,0,0,5,1,0,1,1
80,3,0.893,1,0,6,0,1,1,1
80,3,0.766,1,1,7,1,0,1,1
80,3,0.988,1,0,8,0,1,1,1
80,3,0.976,1,0,9,0,1,0,1
80,3,0.724,1,1,10,1,0,0,1
80,1,1.467,1,1,2,1,0,1,0
80,1,1.04,1,1,3,1,0,1,0
80,1,1.089,1,0,6,0,1,1,1
80,1,1.013,1,0,7,0,1,1,1
80,1,0.998,1,0,8,0,1,1,1
80,1,0.762,1,1,9,1,0,0,1
80,1,0.652,1,1,10,1,0,0,1
80,3,0.885,1,0,4,0,1,1,0
80,3,0.899,1,1,5,1,0,1,1
80,3,1.125,1,1,6,1,0,1,1
80,3,0.862,1,1,7,1,0,1,1
80,3,0.931,1,0,9,0,1,0,1
80,3,0.748,1,1,10,1,0,0,1
80,2,0.773,1,1,3,1,0,1,0
80,2,0.828,1,0,4,0,1,1,0
80,2,0.816,1,1,5,1,0,1,1
80,2,1.166,1,0,6,0,1,1,1
80,2,0.642,1,1,7,1,0,1,1
80,2,0.817,1,0,8,0,1,1,1
80,2,0.627,1,1,9,1,0,0,1
80,2,0.869,0,1,10,0,1,0,1
80,2,0.79,1,1,3,1,0,1,0
80,2,0.74,1,0,4,0,1,1,0
80,2,0.73,1,0,5,0,1,1,1
80,2,0.803,1,1,6,1,0,1,1
80,2,0.847,1,0,7,0,1,1,1
80,2,0.784,1,0,8,0,1,1,1
80,2,0.707,1,1,9,1,0,0,1
80,2,0.988,1,1,10,1,0,0,1
80,3,0.774,1,0,4,0,1,1,0
80,3,0.862,1,1,5,1,0,1,1
80,3,1.11,1,1,6,1,0,1,1
80,3,0.853,1,0,7,0,1,1,1
80,3,0.596,1,1,8,1,0,1,1
80,3,0.911,1,1,9,1,0,0,1
80,3,0.846,1,0,10,0,1,0,1
80,2,0.725,1,1,3,1,0,1,0
80,2,0.775,1,0,4,0,1,1,0
80,2,0.781,1,0,5,0,1,1,1
80,2,0.899,1,1,6,1,0,1,1
80,2,1.027,1,1,7,1,0,1,1
80,2,1.287,1,0,8,0,1,1,1
80,2,1.112,1,0,9,0,1,0,1
80,2,0.715,1,1,10,1,0,0,1
80,1,0.809,1,0,2,0,1,1,0
80,1,0.819,1,1,3,1,0,1,0
80,1,1.02,1,0,4,0,1,1,0
80,1,0.875,1,1,5,1,0,1,1
80,1,0.703,1,0,6,0,1,1,1
80,1,0.731,1,1,7,1,0,1,1
80,1,0.981,1,0,8,0,1,1,1
80,1,0.83,1,0,9,0,1,0,1
80,1,0.644,0,0,10,1,0,0,1
80,3,0.677,1,1,4,1,0,1,0
80,3,0.949,1,1,5,1,0,1,1
80,3,0.784,1,0,6,0,1,1,1
80,3,0.69,1,1,7,1,0,1,1
80,3,0.903,1,1,8,1,0,1,1
80,3,0.692,0,1,9,0,0,0,1
80,3,1.1,1,0,10,0,1,0,1
80,1,0.731,1,0,2,0,1,1,0
80,1,0.776,1,1,3,1,0,1,0
80,1,0.774,1,0,4,0,1,1,0
80,1,0.705,1,0,5,0,1,1,1
80,1,0.812,1,1,6,1,0,1,1
80,1,0.71,1,1,7,1,0,1,1
80,1,0.753,1,0,8,0,1,1,1
80,1,0.844,1,1,10,1,0,0,1
80,3,0.657,1,1,4,1,0,1,0
80,3,0.696,1,0,5,0,1,1,1
80,3,0.883,1,0,6,0,1,1,1
80,3,0.701,1,1,7,1,0,1,1
80,3,0.834,0,0,8,1,0,1,1
80,3,0.806,1,0,9,0,1,0,1
80,3,0.683,1,1,10,1,0,0,1
80,2,0.769,1,1,3,1,0,1,0
80,2,0.809,1,1,4,1,0,1,0
80,2,0.521,1,0,5,0,1,1,1
80,2,0.803,1,0,6,0,1,1,1
80,2,0.933,1,1,7,1,0,1,1
80,2,1.375,1,0,8,0,1,1,1
80,2,0.639,1,1,9,1,0,0,1
80,2,0.973,1,0,10,0,1,0,1
80,1,0.719,1,1,2,1,0,1,0
80,1,0.711,1,1,3,1,0,1,0
80,1,0.877,1,0,4,0,1,1,0
80,1,1.114,1,1,5,1,0,1,1
80,1,0.773,1,0,6,0,1,1,1
80,1,0.601,0,1,7,0,1,1,1
80,1,1.445,1,0,8,0,1,1,1
80,1,0.863,1,1,9,1,0,0,1
80,1,0.896,1,0,10,0,1,0,1
80,3,0.553,1,1,4,1,0,1,0
80,3,0.845,1,0,5,0,1,1,1
80,3,0.854,1,1,6,1,0,1,1
80,3,0.758,1,0,7,0,1,1,1
80,3,1.156,0,1,8,0,1,1,1
80,3,0.863,0,0,9,1,0,0,1
80,3,0.988,1,1,10,1,0,0,1
80,2,0.613,1,0,3,0,1,1,0
80,2,0.923,1,1,4,1,0,1,0
80,2,0.944,1,1,5,1,0,1,1
80,2,1.036,1,0,6,0,1,1,1
80,2,1.015,1,1,7,1,0,1,1
80,2,0.953,1,0,8,0,1,1,1
80,2,1.397,1,0,9,0,1,0,1
80,2,0.742,1,1,10,1,0,0,1
80,1,0.783,1,0,2,0,1,1,0
80,1,0.753,1,1,3,1,0,1,0
80,1,0.697,1,1,4,1,0,1,0
80,1,0.753,1,0,5,0,1,1,1
80,1,0.826,1,0,6,0,1,1,1
80,1,0.722,1,1,7,1,0,1,1
80,1,1.168,1,0,8,0,1,1,1
80,1,0.63,1,1,9,1,0,0,1
80,1,0.852,1,0,10,0,1,0,1
80,3,0.623,1,0,4,0,1,1,0
80,3,1.03,1,0,5,0,1,1,1
80,3,0.668,1,1,6,1,0,1,1
80,3,0.706,1,0,7,0,1,1,1
80,3,0.748,1,1,8,1,0,1,1
80,3,0.758,1,1,9,1,0,0,1
80,3,0.852,1,1,10,1,0,0,1
80,1,0.796,1,1,2,1,0,1,0
80,1,0.814,1,0,3,0,1,1,0
80,1,0.804,1,1,4,1,0,1,0
80,1,0.729,1,0,5,0,1,1,1
80,1,0.825,1,1,6,1,0,1,1
80,1,0.872,1,0,7,0,1,1,1
80,1,0.831,1,0,8,0,1,1,1
80,1,1.48,1,0,9,0,1,0,1
80,1,0.809,1,1,10,1,0,0,1
80,3,1.273,1,0,4,0,1,1,0
80,3,0.862,1,0,5,0,1,1,1
80,3,0.621,1,1,6,1,0,1,1
80,3,1.383,1,1,7,1,0,1,1
